event_id,case_id,activity,timestamp,duration_minutes,user_id,team,application_used,screen_name,event_type,status
E-000001095,C-0000132,Medical Necessity Review,2025-11-17 16:35:35.436372454,182.06,U-0034,Clinical Review,PolicyRules,medical_necessity_review,Task Completed,Completed
E-000001096,C-0000132,Approval,2025-11-17 19:47:04.030760194,10.72,U-0081,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000001097,C-0000132,Payment Processing,2025-11-18 00:26:20.026812572,19.28,U-0023,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000001098,C-0000132,Case Closed,2025-11-18 01:27:02.270762325,5.67,U-0007,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000001099,C-0000133,Claim Received,2025-07-06 12:31:21.744088500,3.36,U-0018,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000001100,C-0000133,Eligibility Check,2025-07-06 13:12:37.754572695,14.94,U-0039,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000001101,C-0000133,Document Intake,2025-07-06 18:30:43.903849774,8.33,U-0075,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000001102,C-0000133,Document Review,2025-07-06 19:13:08.007517468,47.04,U-0053,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000001103,C-0000133,Approval,2025-07-06 20:05:27.502410866,8.14,U-0030,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000001104,C-0000133,Payment Processing,2025-07-07 00:45:36.185656660,25.86,U-0024,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000001105,C-0000133,Case Closed,2025-07-07 01:43:59.997273095,6.18,U-0007,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000001106,C-0000134,Claim Received,2025-11-19 08:11:04.493300415,1.84,U-0060,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000001107,C-0000134,Eligibility Check,2025-11-19 08:44:53.741403614,11.68,U-0029,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000001108,C-0000134,Document Intake,2025-11-19 09:15:34.249110947,12.81,U-0069,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000001109,C-0000134,Document Review,2025-11-19 14:07:34.100012412,40.66,U-0080,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000001110,C-0000134,Medical Necessity Review,2025-11-20 02:44:30.348656208,197.2,U-0022,Clinical Review,PolicyRules,medical_necessity_review,Task Completed,Completed
E-000001111,C-0000134,Nurse Review,2025-11-20 12:54:49.849313176,48.79,U-0093,Clinical Review,PolicyRules,nurse_review,Task Completed,Completed
E-000001112,C-0000134,Medical Director Review,2025-11-21 06:42:59.031671412,331.94,U-0027,Medical Directors,PolicyRules,medical_director_review,Task Completed,Completed
E-000001113,C-0000134,Denial,2025-11-21 14:01:18.733584412,23.38,U-0054,Claims Adjudication,ClaimsCore,denial,Task Completed,Completed
E-000001114,C-0000134,Case Closed,2025-11-21 14:48:32.676534055,13.64,U-0054,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000001115,C-0000135,Claim Received,2025-07-08 21:42:33.562725881,3.6,U-0052,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000001116,C-0000135,Eligibility Check,2025-07-08 22:39:19.755477621,7.64,U-0051,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000001117,C-0000135,Document Intake,2025-07-08 23:11:02.166299265,8.37,U-0085,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000001118,C-0000135,Document Review,2025-07-09 12:02:24.130913559,50.7,U-0021,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000001119,C-0000135,Approval,2025-07-09 14:17:03.616063100,10.07,U-0087,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000001120,C-0000135,Payment Processing,2025-07-09 22:01:06.061102576,20.05,U-0100,Payment Operations,PaymentHub,payment_processing,Task Completed,Pending
E-000001121,C-0000136,Claim Received,2025-08-07 20:25:56.929288069,5.15,U-0069,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000001122,C-0000136,Eligibility Check,2025-08-07 21:11:51.630910360,9.1,U-0039,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000001123,C-0000136,Document Intake,2025-08-07 21:33:53.071624307,7.16,U-0005,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000001124,C-0000136,Document Review,2025-08-08 03:56:13.372535252,21.3,U-0008,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000001125,C-0000136,Medical Necessity Review,2025-08-08 10:43:21.064583193,206.17,U-0041,Clinical Review,PolicyRules,medical_necessity_review,Task Completed,Completed
E-000001126,C-0000136,Nurse Review,2025-08-08 22:40:38.362856046,60.27,U-0070,Clinical Review,PolicyRules,nurse_review,Task Completed,Completed
E-000001127,C-0000136,Medical Director Review,2025-08-09 10:18:18.975437399,128.37,U-0038,Medical Directors,PolicyRules,medical_director_review,Task Completed,Completed
E-000001128,C-0000136,Approval,2025-08-09 13:35:01.309263945,10.84,U-0031,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000001129,C-0000136,Payment Processing,2025-08-10 02:53:55.985314230,18.43,U-0024,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000001130,C-0000136,Case Closed,2025-08-10 03:45:59.411414044,9.01,U-0056,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000001131,C-0000137,Claim Received,2025-10-19 10:05:29.465900559,3.65,U-0005,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000001132,C-0000137,Eligibility Check,2025-10-19 10:17:57.909241651,15.94,U-0084,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000001133,C-0000137,Document Intake,2025-10-19 11:35:25.656887438,6.93,U-0018,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000001134,C-0000137,Document Review,2025-10-19 20:40:04.603759494,39.16,U-0045,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000001135,C-0000137,Medical Necessity Review,2025-10-20 06:02:18.686769637,169.81,U-0095,Clinical Review,PolicyRules,medical_necessity_review,Task Completed,Completed
E-000001136,C-0000137,Nurse Review,2025-10-20 10:30:45.688139050,56.16,U-0002,Clinical Review,PolicyRules,nurse_review,Task Completed,Completed
E-000001137,C-0000137,Medical Director Review,2025-10-20 21:31:07.685426018,108.29,U-0088,Medical Directors,PolicyRules,medical_director_review,Task Completed,Completed
E-000001138,C-0000137,Approval,2025-10-21 00:12:21.653242452,20.79,U-0087,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000001139,C-0000137,Payment Processing,2025-10-21 07:47:18.245133178,15.01,U-0032,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000001140,C-0000137,Case Closed,2025-10-21 08:37:29.021862069,11.01,U-0008,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000001141,C-0000138,Claim Received,2025-12-20 07:22:53.747458650,4.58,U-0060,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000001142,C-0000138,Eligibility Check,2025-12-20 07:44:03.361203441,10.28,U-0039,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000001143,C-0000138,Document Intake,2025-12-20 08:27:56.217434929,6.71,U-0075,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000001144,C-0000138,Document Review,2025-12-20 11:55:48.585958076,39.88,U-0004,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000001145,C-0000138,Medical Necessity Review,2025-12-21 06:31:42.703122656,103.57,U-0033,Clinical Review,PolicyRules,medical_necessity_review,Task Completed,Completed
E-000001146,C-0000138,Denial,2025-12-21 09:42:19.789192589,23.29,U-0001,Claims Adjudication,ClaimsCore,denial,Task Completed,Completed
E-000001147,C-0000138,Case Closed,2025-12-21 10:22:56.261946241,5.86,U-0081,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000001148,C-0000139,Claim Received,2025-09-13 18:07:53.321130246,3.54,U-0052,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000001149,C-0000139,Eligibility Check,2025-09-13 18:47:47.051604496,10.76,U-0016,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000001150,C-0000139,Document Intake,2025-09-13 19:06:08.158276136,8.22,U-0069,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000001151,C-0000139,Document Review,2025-09-14 01:29:30.454404487,28.52,U-0007,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000001152,C-0000139,Provider Clarification,2025-09-14 04:03:14.919221830,17.81,U-0065,Provider Services,ProviderPortal,provider_clarification,Task Completed,Completed
E-000001153,C-0000139,Document Review,2025-09-14 12:46:51.633137580,15.2,U-0003,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000001154,C-0000139,Medical Necessity Review,2025-09-15 05:12:29.425943313,56.28,U-0077,Clinical Review,PolicyRules,medical_necessity_review,Task Completed,Completed
E-000001155,C-0000139,Nurse Review,2025-09-15 16:22:12.042088647,23.47,U-0047,Clinical Review,PolicyRules,nurse_review,Task Completed,Completed
E-000001156,C-0000139,Medical Director Review,2025-09-16 07:58:28.557642667,175.54,U-0027,Medical Directors,PolicyRules,medical_director_review,Task Completed,Completed
E-000001157,C-0000139,Approval,2025-09-16 13:04:04.972676837,9.56,U-0025,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000001158,C-0000139,Payment Processing,2025-09-16 17:02:16.416307064,13.15,U-0100,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000001159,C-0000139,Case Closed,2025-09-16 17:24:02.334930591,8.27,U-0045,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000001160,C-0000140,Claim Received,2025-07-23 01:57:23.045501693,3.69,U-0086,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000001161,C-0000140,Eligibility Check,2025-07-23 02:07:05.363511856,8.17,U-0029,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000001162,C-0000140,Document Intake,2025-07-23 03:32:40.462991672,7.65,U-0052,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000001163,C-0000140,Document Review,2025-07-23 06:58:49.170974271,54.21,U-0025,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000001164,C-0000140,Approval,2025-07-23 09:27:44.316992453,11.2,U-0021,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000001165,C-0000140,Payment Processing,2025-07-23 10:33:49.062198729,10.64,U-0032,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000001166,C-0000140,Case Closed,2025-07-23 10:49:05.468826078,5.62,U-0004,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000001167,C-0000141,Claim Received,2025-08-12 14:58:20.774099623,2.14,U-0028,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000001168,C-0000141,Eligibility Check,2025-08-12 15:36:27.892147955,13.17,U-0016,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000001169,C-0000141,Document Intake,2025-08-12 16:03:29.109056994,5.95,U-0099,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000001170,C-0000141,Document Review,2025-08-12 18:43:55.945110205,65.46,U-0031,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000001171,C-0000141,Approval,2025-08-12 20:43:12.569904948,7.06,U-0055,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000001172,C-0000141,Payment Processing,2025-08-13 00:28:34.829342304,18.56,U-0100,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000001173,C-0000141,Case Closed,2025-08-13 00:48:04.508767372,7.2,U-0053,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000001174,C-0000142,Claim Received,2025-12-11 23:52:39.774273837,2.71,U-0005,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000001175,C-0000142,Eligibility Check,2025-12-12 00:02:49.630988816,9.85,U-0009,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000001176,C-0000142,Document Intake,2025-12-12 01:52:30.513609692,8.09,U-0098,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000001177,C-0000142,Document Review,2025-12-12 05:48:55.320634578,59.89,U-0054,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000001178,C-0000142,Approval,2025-12-12 12:20:25.659027509,8.58,U-0008,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000001179,C-0000142,Payment Processing,2025-12-12 15:33:36.814510481,19.62,U-0023,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000001180,C-0000142,Case Closed,2025-12-12 16:07:17.959522054,7.9,U-0040,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000001181,C-0000143,Claim Received,2025-11-10 23:55:49.573214296,4.7,U-0069,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000001182,C-0000143,Eligibility Check,2025-11-11 00:08:06.198527062,6.68,U-0039,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000001183,C-0000143,Document Intake,2025-11-11 01:10:28.503658256,9.24,U-0098,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000001184,C-0000143,Document Review,2025-11-11 17:59:31.118404983,31.1,U-0045,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000001185,C-0000143,Approval,2025-11-11 19:00:53.788960919,9.93,U-0004,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000001186,C-0000143,Payment Processing,2025-11-12 03:40:50.030560548,20.64,U-0006,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000001187,C-0000143,Case Closed,2025-11-12 04:28:07.851154782,4.01,U-0042,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000001188,C-0000144,Claim Received,2025-07-19 08:58:27.032971353,2.81,U-0018,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000001189,C-0000144,Eligibility Check,2025-07-19 09:34:44.812472210,11.33,U-0084,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000001190,C-0000144,Document Intake,2025-07-19 10:12:17.255592430,13.6,U-0018,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000001191,C-0000144,Document Review,2025-07-19 15:12:17.527205911,40.26,U-0061,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000001192,C-0000144,Medical Necessity Review,2025-07-19 18:14:28.613176222,136.96,U-0047,Clinical Review,PolicyRules,medical_necessity_review,Task Completed,Completed
E-000001193,C-0000144,Nurse Review,2025-07-20 01:28:32.295573303,46.34,U-0010,Clinical Review,PolicyRules,nurse_review,Task Completed,Completed
E-000001194,C-0000144,Approval,2025-07-20 03:24:26.557108578,19.36,U-0019,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000001195,C-0000144,Payment Processing,2025-07-20 12:25:42.732828247,8.85,U-0012,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000001196,C-0000144,Case Closed,2025-07-20 12:52:47.570337764,6.08,U-0064,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000001197,C-0000145,Claim Received,2025-09-09 10:35:09.280106111,6.38,U-0099,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000001198,C-0000145,Eligibility Check,2025-09-09 11:17:51.601486528,9.92,U-0091,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000001199,C-0000145,Document Intake,2025-09-09 11:44:47.405098146,6.81,U-0086,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000001200,C-0000145,Document Review,2025-09-09 13:06:24.452024211,34.23,U-0019,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000001201,C-0000145,Medical Necessity Review,2025-09-10 08:10:13.081939744,72.99,U-0002,Clinical Review,PolicyRules,medical_necessity_review,Task Completed,Completed
E-000001202,C-0000145,Nurse Review,2025-09-10 11:02:19.999882175,48.66,U-0076,Clinical Review,PolicyRules,nurse_review,Task Completed,Completed
E-000001203,C-0000145,Approval,2025-09-10 12:21:23.472264779,15.08,U-0003,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000001204,C-0000145,Payment Processing,2025-09-10 17:11:28.747393459,28.37,U-0024,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000001205,C-0000145,Case Closed,2025-09-10 17:52:39.251509707,1.89,U-0025,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000001206,C-0000146,Claim Received,2025-08-18 09:55:21.053535301,2.75,U-0098,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
